virus,reference,hi
EPI460664,EPI390473,0.0
EPI460664,EPI1853200,0.0
EPI438815,EPI1161425,0.0
EPI438815,EPI617718,0.0
EPI438815,EPI2079749,0.8290598290598314
EPI438815,EPI326206,0.0
EPI438815,EPI319590,0.0
EPI438815,EPI309633,0.0
EPI438815,EPI316435,0.0
EPI438815,EPI390473,0.0
EPI438815,EPI1853200,0.0
EPI445572,EPI1161425,0.0
EPI445572,EPI617718,0.0
EPI445572,EPI2079749,1.8290598290598314
EPI445572,EPI326206,0.0
EPI445572,EPI319590,0.0
EPI445572,EPI309633,0.0
EPI445572,EPI316435,0.0
EPI445572,EPI390473,0.0
EPI445572,EPI1853200,0.0
EPI438821,EPI1161425,0.0
EPI438821,EPI617718,0.0
EPI438821,EPI2079749,1.8290598290598314
EPI438821,EPI326206,0.0
EPI438821,EPI319590,0.0
EPI438821,EPI309633,0.0
EPI438821,EPI316435,0.0
EPI438821,EPI390473,0.0
EPI438821,EPI1853200,0.0
EPI445537,EPI1161425,0.687804878048782
EPI445537,EPI617718,0.687804878048782
EPI445537,EPI2079749,3.8290598290598314
EPI445537,EPI326206,0.742424242424244
EPI445537,EPI319590,0.88826815642458
EPI445537,EPI309633,0.5197368421052655
EPI445537,EPI316435,2.147286821705425
EPI445537,EPI390473,0.0
EPI445537,EPI1853200,0.0
EPI438823,EPI1161425,0.0
EPI438823,EPI617718,0.0
EPI438823,EPI2079749,2.8290598290598314
EPI438823,EPI326206,0.0
EPI438823,EPI319590,0.0
EPI438823,EPI309633,0.0
EPI438823,EPI316435,0.14728682170542484
EPI438823,EPI390473,0.0
EPI438823,EPI1853200,0.0
EPI438809,EPI1161425,0.687804878048782
EPI438809,EPI617718,0.687804878048782
EPI438809,EPI2079749,2.8290598290598314
EPI438809,EPI326206,0.0
EPI438809,EPI319590,0.0
EPI438809,EPI309633,0.0
EPI438809,EPI316435,0.14728682170542484
EPI438809,EPI390473,0.0
EPI438809,EPI1853200,0.0
EPI445533,EPI1161425,0.0
EPI445533,EPI617718,0.0
EPI445533,EPI2079749,1.8290598290598314
EPI445533,EPI326206,0.0
EPI445533,EPI319590,0.0
EPI445533,EPI309633,0.0
EPI445533,EPI316435,0.0
EPI445533,EPI390473,0.0
EPI445533,EPI1853200,0.0
EPI464649,EPI1161425,1.187804878048782
EPI464649,EPI617718,1.187804878048782
EPI464649,EPI2079749,3.3290598290598314
EPI464649,EPI326206,0.371212121212122
EPI464649,EPI319590,0.88826815642458
EPI464649,EPI309633,0.25986842105263275
EPI464649,EPI316435,1.1472868217054248
EPI464649,EPI390473,0.20639534883720856
EPI464649,EPI1853200,0.20639534883720856
EPI462035,EPI1161425,2.687804878048782
EPI462035,EPI617718,2.687804878048782
EPI462035,EPI2079749,6.8290598290598306
EPI462035,EPI326206,4.742424242424243
EPI462035,EPI319590,4.888268156424579
EPI462035,EPI309633,4.519736842105265
EPI462035,EPI316435,6.147286821705424
EPI462035,EPI390473,4.412790697674416
EPI462035,EPI1853200,4.412790697674416
EPI464665,EPI1161425,0.687804878048782
EPI464665,EPI617718,0.687804878048782
EPI464665,EPI2079749,4.829059829059831
EPI464665,EPI326206,2.242424242424244
EPI464665,EPI319590,1.88826815642458
EPI464665,EPI309633,2.0197368421052655
EPI464665,EPI316435,3.647286821705425
EPI464665,EPI390473,1.9127906976744171
EPI464665,EPI1853200,1.9127906976744171
EPI462065,EPI1161425,0.687804878048782
EPI462065,EPI617718,0.687804878048782
EPI462065,EPI2079749,2.8290598290598314
EPI462065,EPI326206,0.0
EPI462065,EPI319590,0.0
EPI462065,EPI309633,0.0
EPI462065,EPI316435,0.14728682170542484
EPI462065,EPI390473,0.0
EPI462065,EPI1853200,0.0
EPI462037,EPI1161425,3.687804878048782
EPI462037,EPI617718,3.687804878048782
EPI462037,EPI2079749,6.8290598290598306
EPI462037,EPI326206,4.742424242424243
EPI462037,EPI319590,4.888268156424579
EPI462037,EPI309633,4.519736842105265
EPI462037,EPI316435,6.147286821705424
EPI462037,EPI390473,4.412790697674416
EPI462037,EPI1853200,4.412790697674416
EPI462063,EPI1161425,0.687804878048782
EPI462063,EPI617718,0.687804878048782
EPI462063,EPI2079749,1.8290598290598314
EPI462063,EPI326206,0.0
EPI462063,EPI319590,0.0
EPI462063,EPI309633,0.0
EPI462063,EPI316435,0.14728682170542484
EPI462063,EPI390473,0.0
EPI462063,EPI1853200,0.0
EPI462107,EPI1161425,0.687804878048782
EPI462107,EPI617718,0.687804878048782
EPI462107,EPI2079749,2.8290598290598314
EPI462107,EPI326206,0.0
EPI462107,EPI319590,0.0
EPI462107,EPI309633,0.5197368421052655
EPI462107,EPI316435,0.14728682170542484
EPI462107,EPI390473,0.0
EPI462107,EPI1853200,0.0
EPI462033,EPI1161425,1.687804878048782
EPI462033,EPI617718,1.687804878048782
EPI462033,EPI2079749,3.8290598290598314
EPI462033,EPI326206,0.742424242424244
EPI462033,EPI319590,0.88826815642458
EPI462033,EPI309633,0.5197368421052655
EPI462033,EPI316435,1.1472868217054248
EPI462033,EPI390473,0.0
EPI462033,EPI1853200,0.0
EPI464635,EPI1161425,0.0
EPI464635,EPI617718,0.0
EPI464635,EPI2079749,1.8290598290598314
EPI464635,EPI326206,0.0
EPI464635,EPI319590,0.0
EPI464635,EPI309633,0.0
EPI464635,EPI316435,0.0
EPI464635,EPI390473,0.0
EPI464635,EPI1853200,0.0
EPI462027,EPI1161425,0.0
EPI462027,EPI617718,0.0
EPI462027,EPI2079749,3.8290598290598314
EPI462027,EPI326206,0.742424242424244
EPI462027,EPI319590,0.88826815642458
EPI462027,EPI309633,0.5197368421052655
EPI462027,EPI316435,2.147286821705425
EPI462027,EPI390473,0.4127906976744171
EPI462027,EPI1853200,0.4127906976744171
EPI462039,EPI1161425,0.687804878048782
EPI462039,EPI617718,0.687804878048782
EPI462039,EPI2079749,2.8290598290598314
EPI462039,EPI326206,0.0
EPI462039,EPI319590,0.0
EPI462039,EPI309633,0.0
EPI462039,EPI316435,0.14728682170542484
EPI462039,EPI390473,0.0
EPI462039,EPI1853200,0.0
EPI462099,EPI1161425,0.687804878048782
EPI462099,EPI617718,0.687804878048782
EPI462099,EPI2079749,2.8290598290598314
EPI462099,EPI326206,0.0
EPI462099,EPI319590,0.0
EPI462099,EPI309633,0.0
EPI462099,EPI316435,0.14728682170542484
EPI462099,EPI390473,0.0
EPI462099,EPI1853200,0.0
EPI450725,EPI1161425,0.0
EPI450725,EPI617718,0.0
EPI450725,EPI2079749,1.8290598290598314
EPI450725,EPI326206,0.0
EPI450725,EPI319590,0.0
EPI450725,EPI309633,0.0
EPI450725,EPI316435,0.07364341085271242
EPI450725,EPI390473,0.0
EPI450725,EPI1853200,0.0
EPI450731,EPI1161425,0.0
EPI450731,EPI617718,0.0
EPI450731,EPI2079749,1.8290598290598314
EPI450731,EPI326206,0.0
EPI450731,EPI319590,0.0
EPI450731,EPI309633,0.0
EPI450731,EPI316435,0.0
EPI450731,EPI390473,0.0
EPI450731,EPI1853200,0.0
EPI450723,EPI1161425,0.687804878048782
EPI450723,EPI617718,0.687804878048782
EPI450723,EPI2079749,1.8290598290598314
EPI450723,EPI326206,0.0
EPI450723,EPI319590,0.0
EPI450723,EPI309633,0.5197368421052655
EPI450723,EPI316435,0.14728682170542484
EPI450723,EPI390473,0.0
EPI450723,EPI1853200,0.0
EPI450733,EPI1161425,0.687804878048782
EPI450733,EPI617718,0.687804878048782
EPI450733,EPI2079749,2.8290598290598314
EPI450733,EPI326206,0.0
EPI450733,EPI319590,0.0
EPI450733,EPI309633,0.0
EPI450733,EPI316435,0.14728682170542484
EPI450733,EPI390473,0.0
EPI450733,EPI1853200,0.0
EPI450729,EPI1161425,0.0
EPI450729,EPI617718,0.0
EPI450729,EPI2079749,1.8290598290598314
EPI450729,EPI326206,0.0
EPI450729,EPI319590,0.0
EPI450729,EPI309633,0.0
EPI450729,EPI316435,0.14728682170542484
EPI450729,EPI390473,0.0
EPI450729,EPI1853200,0.0
EPI462057,EPI1161425,0.687804878048782
EPI462057,EPI617718,0.687804878048782
EPI462057,EPI2079749,2.8290598290598314
EPI462057,EPI326206,0.0
EPI462057,EPI319590,0.88826815642458
EPI462057,EPI309633,0.5197368421052655
EPI462057,EPI316435,0.14728682170542484
EPI462057,EPI390473,0.0
EPI462057,EPI1853200,0.0
EPI462019,EPI1161425,2.687804878048782
EPI462019,EPI617718,2.687804878048782
EPI462019,EPI2079749,2.8290598290598314
EPI462019,EPI326206,1.742424242424244
EPI462019,EPI319590,1.88826815642458
EPI462019,EPI309633,1.5197368421052655
EPI462019,EPI316435,2.147286821705425
EPI462019,EPI390473,1.4127906976744171
EPI462019,EPI1853200,1.4127906976744171
EPI462024,EPI1161425,0.687804878048782
EPI462024,EPI617718,0.687804878048782
EPI462024,EPI2079749,0.8290598290598314
EPI462024,EPI326206,0.0
EPI462024,EPI319590,0.0
EPI462024,EPI309633,0.0
EPI462024,EPI316435,0.14728682170542484
EPI462024,EPI390473,0.0
EPI462024,EPI1853200,0.0
EPI462073,EPI1161425,2.687804878048782
EPI462073,EPI617718,2.687804878048782
EPI462073,EPI2079749,4.829059829059831
EPI462073,EPI326206,2.742424242424244
EPI462073,EPI319590,2.88826815642458
EPI462073,EPI309633,2.5197368421052655
EPI462073,EPI316435,3.147286821705425
EPI462073,EPI390473,1.4127906976744171
EPI462073,EPI1853200,1.4127906976744171
EPI462079,EPI1161425,0.687804878048782
EPI462079,EPI617718,0.687804878048782
EPI462079,EPI2079749,2.8290598290598314
EPI462079,EPI326206,0.0
EPI462079,EPI319590,0.0
EPI462079,EPI309633,0.0
EPI462079,EPI316435,0.14728682170542484
EPI462079,EPI390473,0.0
EPI462079,EPI1853200,0.0
EPI462081,EPI1161425,0.0
EPI462081,EPI617718,0.0
EPI462081,EPI2079749,1.8290598290598314
EPI462081,EPI326206,0.0
EPI462081,EPI319590,0.0
EPI462081,EPI309633,0.0
EPI462081,EPI316435,0.0
EPI462081,EPI390473,0.0
EPI462081,EPI1853200,0.0
EPI462085,EPI1161425,0.0
EPI462085,EPI617718,0.0
EPI462085,EPI2079749,1.8290598290598314
EPI462085,EPI326206,0.0
EPI462085,EPI319590,0.0
EPI462085,EPI309633,0.0
EPI462085,EPI316435,0.0
EPI462085,EPI390473,0.0
EPI462085,EPI1853200,0.0
EPI462045,EPI1161425,0.687804878048782
EPI462045,EPI617718,0.687804878048782
EPI462045,EPI2079749,2.8290598290598314
EPI462045,EPI326206,0.0
EPI462045,EPI319590,0.88826815642458
EPI462045,EPI309633,0.5197368421052655
EPI462045,EPI316435,1.1472868217054248
EPI462045,EPI390473,0.0
EPI462045,EPI1853200,0.0
EPI462047,EPI1161425,1.687804878048782
EPI462047,EPI617718,1.687804878048782
EPI462047,EPI2079749,2.8290598290598314
EPI462047,EPI326206,0.0
EPI462047,EPI319590,0.88826815642458
EPI462047,EPI309633,0.5197368421052655
EPI462047,EPI316435,1.1472868217054248
EPI462047,EPI390473,0.0
EPI462047,EPI1853200,0.0
EPI462021,EPI1161425,2.687804878048782
EPI462021,EPI617718,2.687804878048782
EPI462021,EPI2079749,3.8290598290598314
EPI462021,EPI326206,1.742424242424244
EPI462021,EPI319590,1.88826815642458
EPI462021,EPI309633,3.5197368421052655
EPI462021,EPI316435,4.147286821705425
EPI462021,EPI390473,0.0
EPI462021,EPI1853200,0.0
EPI477038,EPI1161425,0.687804878048782
EPI477038,EPI617718,0.687804878048782
EPI477038,EPI2079749,2.8290598290598314
EPI477038,EPI326206,0.371212121212122
EPI477038,EPI319590,0.44413407821229
EPI477038,EPI309633,0.25986842105263275
EPI477038,EPI316435,0.6472868217054248
EPI477038,EPI390473,0.0
EPI477038,EPI1853200,0.0
EPI477040,EPI1161425,0.687804878048782
EPI477040,EPI617718,0.687804878048782
EPI477040,EPI2079749,2.8290598290598314
EPI477040,EPI326206,0.0
EPI477040,EPI319590,0.0
EPI477040,EPI309633,0.0
EPI477040,EPI316435,0.14728682170542484
EPI477040,EPI390473,0.0
EPI477040,EPI1853200,0.0
EPI477020,EPI1161425,0.687804878048782
EPI477020,EPI617718,0.687804878048782
EPI477020,EPI2079749,2.8290598290598314
EPI477020,EPI326206,0.0
EPI477020,EPI319590,0.0
EPI477020,EPI309633,0.0
EPI477020,EPI316435,0.14728682170542484
EPI477020,EPI390473,0.0
EPI477020,EPI1853200,0.0
EPI462023,EPI1161425,1.687804878048782
EPI462023,EPI617718,1.687804878048782
EPI462023,EPI2079749,3.8290598290598314
EPI462023,EPI326206,1.742424242424244
EPI462023,EPI319590,0.88826815642458
EPI462023,EPI309633,1.5197368421052655
EPI462023,EPI316435,2.147286821705425
EPI462023,EPI390473,0.0
EPI462023,EPI1853200,0.0
EPI477036,EPI1161425,0.687804878048782
EPI477036,EPI617718,0.687804878048782
EPI498433,EPI1161425,0.687804878048782
EPI498433,EPI617718,0.687804878048782
EPI477036,EPI2079749,2.8290598290598314
EPI498433,EPI2079749,2.8290598290598314
EPI477036,EPI326206,0.0
EPI498433,EPI326206,0.0
EPI477036,EPI319590,0.0
EPI498433,EPI319590,0.0
EPI477036,EPI309633,0.0
EPI498433,EPI309633,0.0
EPI477036,EPI316435,0.14728682170542484
EPI498433,EPI316435,0.14728682170542484
EPI477036,EPI390473,0.0
EPI477036,EPI1853200,0.0
EPI498433,EPI390473,0.0
EPI498433,EPI1853200,0.0
EPI477050,EPI1161425,0.687804878048782
EPI477050,EPI617718,0.687804878048782
EPI477050,EPI2079749,2.8290598290598314
EPI477050,EPI326206,0.0
EPI477050,EPI319590,0.0
EPI477050,EPI309633,0.0
EPI477050,EPI316435,0.14728682170542484
EPI477050,EPI390473,0.0
EPI477050,EPI1853200,0.0
EPI462051,EPI1161425,0.687804878048782
EPI462051,EPI617718,0.687804878048782
EPI462051,EPI2079749,2.8290598290598314
EPI462051,EPI326206,0.0
EPI462051,EPI319590,0.0
EPI462051,EPI309633,0.0
EPI462051,EPI316435,0.14728682170542484
EPI462051,EPI390473,0.0
EPI462051,EPI1853200,0.0
EPI462031,EPI1161425,1.687804878048782
EPI462031,EPI617718,1.687804878048782
EPI462031,EPI2079749,4.829059829059831
EPI462031,EPI326206,4.742424242424243
EPI462031,EPI319590,3.88826815642458
EPI462031,EPI309633,4.519736842105265
EPI462031,EPI316435,6.147286821705424
EPI462031,EPI390473,3.412790697674417
EPI462031,EPI1853200,3.412790697674417
EPI462025,EPI1161425,2.687804878048782
EPI462025,EPI617718,2.687804878048782
EPI462025,EPI2079749,5.829059829059831
EPI462025,EPI326206,3.742424242424244
EPI462025,EPI319590,3.88826815642458
EPI462025,EPI309633,3.5197368421052655
EPI462025,EPI316435,5.147286821705425
EPI462025,EPI390473,2.412790697674417
EPI462025,EPI1853200,2.412790697674417
EPI462087,EPI1161425,1.687804878048782
EPI462087,EPI617718,1.687804878048782
EPI462087,EPI2079749,3.8290598290598314
EPI462087,EPI326206,1.742424242424244
EPI462087,EPI319590,1.88826815642458
EPI462087,EPI309633,1.5197368421052655
EPI462087,EPI316435,2.147286821705425
EPI462087,EPI390473,0.4127906976744171
EPI462087,EPI1853200,0.4127906976744171
EPI462089,EPI1161425,0.687804878048782
EPI462089,EPI617718,0.687804878048782
EPI462089,EPI2079749,2.8290598290598314
EPI462089,EPI326206,0.0
EPI462089,EPI319590,0.88826815642458
EPI462089,EPI309633,0.0
EPI462089,EPI316435,0.14728682170542484
EPI462089,EPI390473,0.0
EPI462089,EPI1853200,0.0
EPI466644,EPI1161425,1.687804878048782
EPI466644,EPI617718,1.687804878048782
EPI466644,EPI2079749,2.8290598290598314
EPI466644,EPI326206,0.742424242424244
EPI466644,EPI319590,0.88826815642458
EPI466644,EPI309633,0.5197368421052655
EPI466644,EPI316435,1.1472868217054248
EPI466644,EPI390473,0.0
EPI466644,EPI1853200,0.0
EPI462091,EPI1161425,1.687804878048782
EPI462091,EPI617718,1.687804878048782
EPI462091,EPI2079749,3.8290598290598314
EPI462091,EPI326206,0.0
EPI462091,EPI319590,0.88826815642458
EPI462091,EPI309633,0.0
EPI462091,EPI316435,0.14728682170542484
EPI462091,EPI390473,0.0
EPI462091,EPI1853200,0.0
EPI462043,EPI1161425,0.687804878048782
EPI462043,EPI617718,0.687804878048782
EPI462043,EPI2079749,2.8290598290598314
EPI462043,EPI326206,0.742424242424244
EPI462043,EPI319590,0.0
EPI462043,EPI309633,0.0
EPI462043,EPI316435,1.1472868217054248
EPI462043,EPI390473,1.4127906976744171
EPI462043,EPI1853200,1.4127906976744171
EPI462061,EPI1161425,0.687804878048782
EPI462061,EPI617718,0.687804878048782
EPI462061,EPI2079749,2.8290598290598314
EPI462061,EPI326206,0.742424242424244
EPI462061,EPI319590,0.0
EPI462061,EPI309633,0.0
EPI462061,EPI316435,0.14728682170542484
EPI462061,EPI390473,0.0
EPI462061,EPI1853200,0.0
EPI464631,EPI1161425,2.687804878048782
EPI464631,EPI617718,2.687804878048782
EPI464631,EPI2079749,4.829059829059831
EPI464631,EPI326206,2.742424242424244
EPI464631,EPI319590,2.88826815642458
EPI464631,EPI309633,2.5197368421052655
EPI464631,EPI316435,4.147286821705425
EPI464631,EPI390473,1.4127906976744171
EPI464631,EPI1853200,1.4127906976744171
EPI464659,EPI1161425,0.687804878048782
EPI464659,EPI617718,0.687804878048782
EPI464659,EPI2079749,3.8290598290598314
EPI464659,EPI326206,2.742424242424244
EPI464659,EPI319590,1.88826815642458
EPI464659,EPI309633,1.5197368421052655
EPI464659,EPI316435,4.147286821705425
EPI464659,EPI390473,0.4127906976744171
EPI464659,EPI1853200,0.4127906976744171
EPI438370,EPI1161425,1.0211382113821152
EPI438370,EPI617718,1.0211382113821152
EPI464661,EPI1161425,1.687804878048782
EPI464661,EPI617718,1.687804878048782
EPI438370,EPI2079749,3.162393162393165
EPI464661,EPI2079749,3.8290598290598314
EPI438370,EPI326206,0.24747474747474799
EPI464661,EPI326206,0.742424242424244
EPI438370,EPI319590,0.88826815642458
EPI464661,EPI319590,0.88826815642458
EPI438370,EPI309633,0.1732456140350885
EPI464661,EPI309633,0.5197368421052655
EPI438370,EPI316435,0.48062015503875816
EPI464661,EPI316435,1.1472868217054248
EPI438370,EPI390473,0.0
EPI438370,EPI1853200,0.0
EPI464661,EPI390473,0.0
EPI464661,EPI1853200,0.0
EPI464647,EPI1161425,0.0
EPI464647,EPI617718,0.0
EPI464647,EPI2079749,3.8290598290598314
EPI464647,EPI326206,0.742424242424244
EPI464647,EPI319590,0.88826815642458
EPI464647,EPI309633,0.5197368421052655
EPI464647,EPI316435,1.1472868217054248
EPI464647,EPI390473,0.0
EPI464647,EPI1853200,0.0
EPI466608,EPI1161425,0.687804878048782
EPI466608,EPI617718,0.687804878048782
EPI466608,EPI2079749,2.8290598290598314
EPI466608,EPI326206,0.0
EPI466608,EPI319590,0.88826815642458
EPI466608,EPI309633,0.5197368421052655
EPI466608,EPI316435,0.14728682170542484
EPI466608,EPI390473,0.0
EPI466608,EPI1853200,0.0
EPI464663,EPI1161425,0.687804878048782
EPI464663,EPI617718,0.687804878048782
EPI464663,EPI2079749,3.8290598290598314
EPI464663,EPI326206,0.0
EPI464663,EPI319590,0.88826815642458
EPI464663,EPI309633,0.0
EPI464663,EPI316435,0.14728682170542484
EPI464663,EPI390473,0.0
EPI464663,EPI1853200,0.0
EPI464653,EPI1161425,0.687804878048782
EPI464653,EPI617718,0.687804878048782
EPI464653,EPI2079749,3.8290598290598314
EPI464653,EPI326206,0.0
EPI464653,EPI319590,0.88826815642458
EPI464653,EPI309633,0.5197368421052655
EPI464653,EPI316435,1.1472868217054248
EPI464653,EPI390473,0.4127906976744171
EPI464653,EPI1853200,0.4127906976744171
EPI464639,EPI1161425,0.0
EPI464639,EPI617718,0.0
EPI464639,EPI2079749,2.8290598290598314
EPI464639,EPI326206,0.0
EPI464639,EPI319590,0.0
EPI464639,EPI309633,0.0
EPI464639,EPI316435,0.14728682170542484
EPI464639,EPI390473,0.0
EPI464639,EPI1853200,0.0
EPI464617,EPI1161425,1.687804878048782
EPI464617,EPI617718,1.687804878048782
EPI464617,EPI2079749,3.8290598290598314
EPI464617,EPI326206,0.742424242424244
EPI464617,EPI319590,0.88826815642458
EPI464617,EPI309633,0.5197368421052655
EPI464617,EPI316435,1.1472868217054248
EPI464617,EPI390473,0.4127906976744171
EPI464617,EPI1853200,0.4127906976744171
EPI450810,EPI1161425,0.687804878048782
EPI450810,EPI617718,0.687804878048782
EPI450810,EPI2079749,1.8290598290598314
EPI450810,EPI326206,0.0
EPI450810,EPI319590,0.0
EPI450810,EPI309633,0.0
EPI450810,EPI316435,0.14728682170542484
EPI450810,EPI390473,0.0
EPI450810,EPI1853200,0.0
EPI466559,EPI1161425,0.687804878048782
EPI466559,EPI617718,0.687804878048782
EPI466559,EPI2079749,2.8290598290598314
EPI466559,EPI326206,0.742424242424244
EPI466559,EPI319590,0.88826815642458
EPI466559,EPI309633,0.5197368421052655
EPI466559,EPI316435,1.1472868217054248
EPI466559,EPI390473,0.0
EPI466559,EPI1853200,0.0
EPI466604,EPI1161425,0.687804878048782
EPI466604,EPI617718,0.687804878048782
EPI466604,EPI2079749,3.8290598290598314
EPI466604,EPI326206,0.0
EPI466604,EPI319590,0.0
EPI466604,EPI309633,0.0
EPI466604,EPI316435,1.1472868217054248
EPI466604,EPI390473,0.0
EPI466604,EPI1853200,0.0
EPI466606,EPI1161425,0.0
EPI466606,EPI617718,0.0
EPI466606,EPI2079749,3.8290598290598314
EPI466606,EPI326206,2.742424242424244
EPI466606,EPI319590,1.88826815642458
EPI466606,EPI309633,1.5197368421052655
EPI466606,EPI316435,3.147286821705425
EPI466606,EPI390473,1.4127906976744171
EPI466606,EPI1853200,1.4127906976744171
EPI606611,EPI319590,0.88826815642458
EPI827087,EPI1161425,1.687804878048782
EPI827087,EPI617718,1.687804878048782
EPI466612,EPI1161425,1.687804878048782
EPI466612,EPI617718,1.687804878048782
EPI827087,EPI2079749,3.8290598290598314
EPI466612,EPI2079749,3.8290598290598314
EPI827087,EPI326206,0.742424242424244
EPI466612,EPI326206,0.742424242424244
EPI827087,EPI319590,0.88826815642458
EPI466612,EPI319590,0.88826815642458
EPI827087,EPI309633,0.5197368421052655
EPI466612,EPI309633,0.5197368421052655
EPI827087,EPI316435,1.1472868217054248
EPI466612,EPI316435,1.1472868217054248
EPI827087,EPI390473,0.0
EPI827087,EPI1853200,0.0
EPI466612,EPI390473,0.0
EPI466612,EPI1853200,0.0
EPI466618,EPI1161425,0.0
EPI466618,EPI617718,0.0
EPI466618,EPI2079749,1.8290598290598314
EPI466618,EPI326206,0.0
EPI466618,EPI319590,0.0
EPI466618,EPI309633,0.0
EPI466618,EPI316435,0.0
EPI466618,EPI390473,0.0
EPI466618,EPI1853200,0.0
EPI477034,EPI1161425,0.687804878048782
EPI477034,EPI617718,0.687804878048782
EPI477034,EPI2079749,2.8290598290598314
EPI477034,EPI326206,0.0
EPI477034,EPI319590,0.0
EPI477034,EPI309633,0.0
EPI477034,EPI316435,0.14728682170542484
EPI477034,EPI390473,0.0
EPI477034,EPI1853200,0.0
EPI2186743,EPI1161425,0.687804878048782
EPI2186743,EPI617718,0.687804878048782
EPI2186743,EPI2079749,2.8290598290598314
EPI2186743,EPI326206,0.0
EPI598459,EPI326206,0.0
EPI2186743,EPI319590,0.88826815642458
EPI2186743,EPI309633,0.5197368421052655
EPI2186743,EPI316435,1.1472868217054248
EPI2186743,EPI390473,0.0
EPI2186743,EPI1853200,0.0
EPI460646,EPI1161425,0.0
EPI460646,EPI617718,0.0
EPI460646,EPI2079749,1.8290598290598314
EPI460646,EPI326206,0.0
EPI460646,EPI319590,0.0
EPI460646,EPI309633,0.0
EPI460646,EPI316435,0.0
EPI460646,EPI390473,0.0
EPI460646,EPI1853200,0.0
EPI460703,EPI1161425,0.0
EPI460703,EPI617718,0.0
EPI460703,EPI2079749,0.8290598290598314
EPI460703,EPI326206,0.0
EPI460703,EPI319590,0.0
EPI460703,EPI309633,0.0
EPI460703,EPI316435,0.0
EPI460703,EPI390473,0.0
EPI460703,EPI1853200,0.0
EPI426444,EPI1161425,0.343902439024391
EPI426444,EPI617718,0.343902439024391
EPI426444,EPI2079749,1.8290598290598314
EPI426444,EPI326206,0.0
EPI426444,EPI319590,0.0
EPI426444,EPI309633,0.0
EPI426444,EPI316435,0.07364341085271242
EPI426444,EPI390473,0.0
EPI426444,EPI1853200,0.0
EPI460709,EPI1161425,0.0
EPI460709,EPI617718,0.0
EPI460709,EPI2079749,1.8290598290598314
EPI460709,EPI326206,0.0
EPI460709,EPI319590,0.0
EPI460709,EPI309633,0.0
EPI460709,EPI316435,0.0
EPI460709,EPI390473,0.0
EPI460709,EPI1853200,0.0
EPI460694,EPI1161425,0.0
EPI460694,EPI617718,0.0
EPI460694,EPI2079749,1.8290598290598314
EPI460694,EPI326206,0.0
EPI460694,EPI319590,0.0
EPI460694,EPI309633,0.0
EPI460694,EPI316435,0.0
EPI460694,EPI390473,0.0
EPI460694,EPI1853200,0.0
EPI477022,EPI1161425,0.0
EPI477022,EPI617718,0.0
EPI477022,EPI2079749,2.8290598290598314
EPI477022,EPI326206,0.0
EPI477022,EPI319590,0.0
EPI477022,EPI309633,0.0
EPI477022,EPI316435,0.14728682170542484
EPI477022,EPI390473,0.0
EPI477022,EPI1853200,0.0
EPI477014,EPI1161425,1.687804878048782
EPI477014,EPI617718,1.687804878048782
EPI463627,EPI1161425,1.687804878048782
EPI463627,EPI617718,1.687804878048782
EPI477014,EPI2079749,3.8290598290598314
EPI463627,EPI2079749,3.8290598290598314
EPI477014,EPI326206,0.742424242424244
EPI463627,EPI326206,0.742424242424244
EPI477014,EPI319590,0.88826815642458
EPI463627,EPI319590,0.88826815642458
EPI477014,EPI309633,0.5197368421052655
EPI463627,EPI309633,0.5197368421052655
EPI477014,EPI316435,1.1472868217054248
EPI463627,EPI316435,1.1472868217054248
EPI477014,EPI390473,0.0
EPI477014,EPI1853200,0.0
EPI463627,EPI390473,0.0
EPI463627,EPI1853200,0.0
EPI690973,EPI1161425,0.687804878048782
EPI690973,EPI617718,0.687804878048782
EPI466897,EPI1161425,0.687804878048782
EPI466897,EPI617718,0.687804878048782
EPI690973,EPI2079749,2.8290598290598314
EPI466897,EPI2079749,2.8290598290598314
EPI690973,EPI326206,0.0
EPI466897,EPI326206,0.0
EPI690973,EPI319590,0.38826815642458
EPI466897,EPI319590,0.38826815642458
EPI690973,EPI309633,0.5197368421052655
EPI466897,EPI309633,0.5197368421052655
EPI690973,EPI316435,1.1472868217054248
EPI466897,EPI316435,1.1472868217054248
EPI690973,EPI390473,0.0
EPI690973,EPI1853200,0.0
EPI466897,EPI390473,0.0
EPI466897,EPI1853200,0.0
EPI466610,EPI1161425,0.687804878048782
EPI466610,EPI617718,0.687804878048782
EPI466610,EPI2079749,4.829059829059831
EPI466610,EPI326206,2.742424242424244
EPI466610,EPI319590,1.88826815642458
EPI466610,EPI309633,0.5197368421052655
EPI466610,EPI316435,3.147286821705425
EPI466610,EPI390473,0.0
EPI466610,EPI1853200,0.0
EPI464609,EPI1161425,0.0
EPI464609,EPI617718,0.0
EPI464609,EPI2079749,1.8290598290598314
EPI464609,EPI326206,0.0
EPI464609,EPI319590,0.0
EPI464609,EPI309633,0.0
EPI464609,EPI316435,0.0
EPI464609,EPI390473,0.0
EPI464609,EPI1853200,0.0
EPI466584,EPI1161425,2.687804878048782
EPI466584,EPI617718,2.687804878048782
EPI466584,EPI2079749,6.8290598290598306
EPI466584,EPI326206,4.742424242424243
EPI466584,EPI319590,3.88826815642458
EPI466584,EPI309633,3.5197368421052655
EPI466584,EPI316435,5.147286821705425
EPI466584,EPI390473,3.412790697674417
EPI466584,EPI1853200,3.412790697674417
