virus,reference,hi
EPI377346,EPI341343,1.7763568394002505e-15
EPI377346,EPI332697,0.0
EPI377346,EPI349106,1.6837209302325604
EPI377346,EPI2420071,1.6837209302325604
EPI377346,EPI349103,1.6837209302325604
EPI377346,EPI1868550,1.6837209302325604
EPI377346,EPI353906,1.6837209302325604
EPI377346,EPI360950,0.0
EPI377291,EPI1868486,4.190839694656488
EPI377291,EPI1868485,4.190839694656488
EPI377291,EPI609665,5.272727272727273
EPI377291,EPI331093,1.6666666666666679
EPI377291,EPI301762,1.1515151515151523
EPI377291,EPI318272,1.1515151515151523
EPI377291,EPI319241,3.8235294117647065
EPI377291,EPI326342,3.8235294117647065
EPI377291,EPI309763,3.8235294117647065
EPI377291,EPI302233,3.8235294117647065
EPI377291,EPI302327,3.8235294117647065
EPI377291,EPI309737,2.0000000000000018
EPI377291,EPI359982,2.0000000000000018
EPI377291,EPI359992,2.0000000000000018
EPI377291,EPI341343,2.0000000000000018
EPI377291,EPI332697,1.6000000000000014
EPI377291,EPI349106,1.6837209302325604
EPI377291,EPI2420071,1.6837209302325604
EPI377291,EPI349103,1.6837209302325604
EPI377291,EPI1868550,1.6837209302325604
EPI377291,EPI353906,1.6837209302325604
EPI377291,EPI360950,0.47499999999999964
EPI426095,EPI1868486,3.190839694656489
EPI426095,EPI1868485,3.190839694656489
EPI426097,EPI1868486,3.190839694656489
EPI426097,EPI1868485,3.190839694656489
EPI426095,EPI609665,5.272727272727273
EPI426097,EPI609665,5.272727272727273
EPI426095,EPI331093,0.6666666666666679
EPI426097,EPI331093,0.6666666666666679
EPI426095,EPI301762,0.15151515151515227
EPI426095,EPI318272,0.15151515151515227
EPI426097,EPI301762,0.15151515151515227
EPI426097,EPI318272,0.15151515151515227
EPI426095,EPI319241,2.8235294117647065
EPI426095,EPI326342,2.8235294117647065
EPI426095,EPI309763,2.8235294117647065
EPI426095,EPI302233,2.8235294117647065
EPI426095,EPI302327,2.8235294117647065
EPI426097,EPI319241,2.8235294117647065
EPI426097,EPI326342,2.8235294117647065
EPI426097,EPI309763,2.8235294117647065
EPI426097,EPI302233,2.8235294117647065
EPI426097,EPI302327,2.8235294117647065
EPI426095,EPI349106,0.6837209302325604
EPI426095,EPI2420071,0.6837209302325604
EPI426095,EPI349103,0.6837209302325604
EPI426095,EPI1868550,0.6837209302325604
EPI426095,EPI353906,0.6837209302325604
EPI426097,EPI349106,0.6837209302325604
EPI426097,EPI2420071,0.6837209302325604
EPI426097,EPI349103,0.6837209302325604
EPI426097,EPI1868550,0.6837209302325604
EPI426097,EPI353906,0.6837209302325604
EPI426095,EPI360950,0.47499999999999964
EPI426097,EPI360950,0.47499999999999964
EPI395027,EPI1868486,2.190839694656489
EPI395027,EPI1868485,2.190839694656489
EPI395027,EPI609665,4.272727272727273
EPI395027,EPI331093,0.0
EPI395027,EPI301762,0.15151515151515227
EPI395027,EPI318272,0.15151515151515227
EPI395027,EPI319241,2.8235294117647065
EPI395027,EPI326342,2.8235294117647065
EPI395027,EPI309763,2.8235294117647065
EPI395027,EPI302233,2.8235294117647065
EPI395027,EPI302327,2.8235294117647065
EPI395027,EPI349106,0.6837209302325604
EPI395027,EPI2420071,0.6837209302325604
EPI395027,EPI349103,0.6837209302325604
EPI395027,EPI1868550,0.6837209302325604
EPI395027,EPI353906,0.6837209302325604
EPI395027,EPI360950,0.0
EPI395033,EPI1868486,2.190839694656489
EPI395033,EPI1868485,2.190839694656489
EPI395033,EPI609665,3.2727272727272734
EPI395033,EPI331093,0.0
EPI395033,EPI301762,0.0
EPI395033,EPI318272,0.0
EPI395033,EPI319241,1.8235294117647065
EPI395033,EPI326342,1.8235294117647065
EPI395033,EPI309763,1.8235294117647065
EPI395033,EPI302233,1.8235294117647065
EPI395033,EPI302327,1.8235294117647065
EPI395033,EPI349106,0.18372093023256042
EPI395033,EPI2420071,0.18372093023256042
EPI395033,EPI349103,0.18372093023256042
EPI395033,EPI1868550,0.18372093023256042
EPI395033,EPI353906,0.18372093023256042
EPI395033,EPI360950,0.0
EPI394102,EPI1868486,3.190839694656489
EPI394102,EPI1868485,3.190839694656489
EPI394102,EPI609665,4.272727272727273
EPI394102,EPI331093,0.6666666666666679
EPI394102,EPI301762,0.15151515151515227
EPI394102,EPI318272,0.15151515151515227
EPI394102,EPI319241,3.8235294117647065
EPI394102,EPI326342,3.8235294117647065
EPI394102,EPI309763,3.8235294117647065
EPI394102,EPI302233,3.8235294117647065
EPI394102,EPI302327,3.8235294117647065
EPI394102,EPI349106,1.1837209302325604
EPI394102,EPI2420071,1.1837209302325604
EPI394102,EPI349103,1.1837209302325604
EPI394102,EPI1868550,1.1837209302325604
EPI394102,EPI353906,1.1837209302325604
EPI394102,EPI360950,0.47499999999999964
EPI394164,EPI1868486,2.190839694656489
EPI394164,EPI1868485,2.190839694656489
EPI376527,EPI1868486,2.190839694656489
EPI376527,EPI1868485,2.190839694656489
EPI394164,EPI609665,4.272727272727273
EPI376527,EPI609665,4.272727272727273
EPI394164,EPI331093,0.6666666666666679
EPI376527,EPI331093,0.6666666666666679
EPI394164,EPI301762,0.15151515151515227
EPI394164,EPI318272,0.15151515151515227
EPI376527,EPI301762,0.15151515151515227
EPI376527,EPI318272,0.15151515151515227
EPI394164,EPI319241,2.8235294117647065
EPI394164,EPI326342,2.8235294117647065
EPI394164,EPI309763,2.8235294117647065
EPI394164,EPI302233,2.8235294117647065
EPI394164,EPI302327,2.8235294117647065
EPI376527,EPI319241,2.8235294117647065
EPI376527,EPI326342,2.8235294117647065
EPI376527,EPI309763,2.8235294117647065
EPI376527,EPI302233,2.8235294117647065
EPI376527,EPI302327,2.8235294117647065
EPI394164,EPI349106,0.6837209302325604
EPI394164,EPI2420071,0.6837209302325604
EPI394164,EPI349103,0.6837209302325604
EPI394164,EPI1868550,0.6837209302325604
EPI394164,EPI353906,0.6837209302325604
EPI376527,EPI349106,0.6837209302325604
EPI376527,EPI2420071,0.6837209302325604
EPI376527,EPI349103,0.6837209302325604
EPI376527,EPI1868550,0.6837209302325604
EPI376527,EPI353906,0.6837209302325604
EPI394164,EPI360950,0.47499999999999964
EPI376527,EPI360950,0.47499999999999964
EPI368831,EPI1868486,4.190839694656488
EPI368831,EPI1868485,4.190839694656488
EPI368831,EPI609665,3.2727272727272734
EPI368831,EPI331093,1.6666666666666679
EPI368831,EPI301762,1.1515151515151523
EPI368831,EPI318272,1.1515151515151523
EPI368831,EPI319241,3.8235294117647065
EPI368831,EPI326342,3.8235294117647065
EPI368831,EPI309763,3.8235294117647065
EPI368831,EPI302233,3.8235294117647065
EPI368831,EPI302327,3.8235294117647065
EPI368831,EPI309737,2.0000000000000018
EPI368831,EPI359982,2.0000000000000018
EPI368831,EPI359992,2.0000000000000018
EPI368831,EPI341343,2.0000000000000018
EPI368831,EPI332697,0.6000000000000014
EPI368831,EPI349106,2.6837209302325604
EPI368831,EPI2420071,2.6837209302325604
EPI368831,EPI349103,2.6837209302325604
EPI368831,EPI1868550,2.6837209302325604
EPI368831,EPI353906,2.6837209302325604
EPI368831,EPI360950,0.47499999999999964
EPI368833,EPI1868486,4.190839694656488
EPI368833,EPI1868485,4.190839694656488
EPI368833,EPI609665,3.2727272727272734
EPI368833,EPI331093,2.666666666666668
EPI368833,EPI301762,1.1515151515151523
EPI368833,EPI318272,1.1515151515151523
EPI368833,EPI319241,3.8235294117647065
EPI368833,EPI326342,3.8235294117647065
EPI368833,EPI309763,3.8235294117647065
EPI368833,EPI302233,3.8235294117647065
EPI368833,EPI302327,3.8235294117647065
EPI368833,EPI309737,2.0000000000000018
EPI368833,EPI359982,2.0000000000000018
EPI368833,EPI359992,2.0000000000000018
EPI368833,EPI341343,2.0000000000000018
EPI368833,EPI332697,1.6000000000000014
EPI368833,EPI349106,2.6837209302325604
EPI368833,EPI2420071,2.6837209302325604
EPI368833,EPI349103,2.6837209302325604
EPI368833,EPI1868550,2.6837209302325604
EPI368833,EPI353906,2.6837209302325604
EPI368833,EPI360950,0.47499999999999964
EPI377396,EPI1868486,2.190839694656489
EPI377396,EPI1868485,2.190839694656489
EPI377396,EPI609665,3.2727272727272734
EPI377396,EPI331093,0.6666666666666679
EPI377396,EPI301762,0.0
EPI377396,EPI318272,0.0
EPI377396,EPI319241,1.8235294117647065
EPI377396,EPI326342,1.8235294117647065
EPI377396,EPI309763,1.8235294117647065
EPI377396,EPI302233,1.8235294117647065
EPI377396,EPI302327,1.8235294117647065
EPI377396,EPI309737,0.0
EPI377396,EPI359982,0.0
EPI377396,EPI359992,0.0
EPI377396,EPI341343,0.0
EPI377396,EPI332697,0.0
EPI377396,EPI349106,0.6837209302325604
EPI377396,EPI2420071,0.6837209302325604
EPI377396,EPI349103,0.6837209302325604
EPI377396,EPI1868550,0.6837209302325604
EPI377396,EPI353906,0.6837209302325604
EPI377396,EPI360950,0.0
EPI364372,EPI1868486,4.190839694656488
EPI364372,EPI1868485,4.190839694656488
EPI364372,EPI609665,3.7727272727272734
EPI364372,EPI331093,1.6666666666666679
EPI364372,EPI301762,0.6515151515151523
EPI364372,EPI318272,0.6515151515151523
EPI364372,EPI319241,3.8235294117647065
EPI364372,EPI326342,3.8235294117647065
EPI364372,EPI309763,3.8235294117647065
EPI364372,EPI302233,3.8235294117647065
EPI364372,EPI302327,3.8235294117647065
EPI364372,EPI309737,2.0000000000000018
EPI364372,EPI359982,2.0000000000000018
EPI364372,EPI359992,2.0000000000000018
EPI364372,EPI341343,2.0000000000000018
EPI364372,EPI332697,1.1000000000000014
EPI364372,EPI349106,2.6837209302325604
EPI364372,EPI2420071,2.6837209302325604
EPI364372,EPI349103,2.6837209302325604
EPI364372,EPI1868550,2.6837209302325604
EPI364372,EPI353906,2.6837209302325604
EPI364372,EPI360950,0.47499999999999964
EPI368929,EPI1868486,3.190839694656489
EPI368929,EPI1868485,3.190839694656489
EPI368929,EPI609665,5.272727272727273
EPI368929,EPI331093,1.6666666666666679
EPI368929,EPI301762,1.1515151515151523
EPI368929,EPI318272,1.1515151515151523
EPI368929,EPI319241,2.8235294117647065
EPI368929,EPI326342,2.8235294117647065
EPI368929,EPI309763,2.8235294117647065
EPI368929,EPI302233,2.8235294117647065
EPI368929,EPI302327,2.8235294117647065
EPI368929,EPI309737,2.0000000000000018
EPI368929,EPI359982,2.0000000000000018
EPI368929,EPI359992,2.0000000000000018
EPI368929,EPI341343,2.0000000000000018
EPI368929,EPI332697,0.6000000000000014
EPI368929,EPI349106,2.6837209302325604
EPI368929,EPI2420071,2.6837209302325604
EPI368929,EPI349103,2.6837209302325604
EPI368929,EPI1868550,2.6837209302325604
EPI368929,EPI353906,2.6837209302325604
EPI368929,EPI360950,0.0
EPI368919,EPI1868486,3.190839694656489
EPI368919,EPI1868485,3.190839694656489
EPI368919,EPI609665,5.272727272727273
EPI368919,EPI331093,0.6666666666666679
EPI368919,EPI301762,0.15151515151515227
EPI368919,EPI318272,0.15151515151515227
EPI368919,EPI319241,2.8235294117647065
EPI368919,EPI326342,2.8235294117647065
EPI368919,EPI309763,2.8235294117647065
EPI368919,EPI302233,2.8235294117647065
EPI368919,EPI302327,2.8235294117647065
EPI368919,EPI309737,1.0000000000000018
EPI368919,EPI359982,1.0000000000000018
EPI368919,EPI359992,1.0000000000000018
EPI368919,EPI341343,1.0000000000000018
EPI368919,EPI332697,0.6000000000000014
EPI368919,EPI349106,0.6837209302325604
EPI368919,EPI2420071,0.6837209302325604
EPI368919,EPI349103,0.6837209302325604
EPI368919,EPI1868550,0.6837209302325604
EPI368919,EPI353906,0.6837209302325604
EPI368919,EPI360950,0.0
EPI368931,EPI1868486,3.190839694656489
EPI368931,EPI1868485,3.190839694656489
EPI368931,EPI609665,4.272727272727273
EPI368931,EPI331093,0.6666666666666679
EPI368931,EPI301762,0.15151515151515227
EPI368931,EPI318272,0.15151515151515227
EPI368931,EPI319241,2.8235294117647065
EPI368931,EPI326342,2.8235294117647065
EPI368931,EPI309763,2.8235294117647065
EPI368931,EPI302233,2.8235294117647065
EPI368931,EPI302327,2.8235294117647065
EPI368931,EPI309737,1.0000000000000018
EPI368931,EPI359982,1.0000000000000018
EPI368931,EPI359992,1.0000000000000018
EPI368931,EPI341343,1.0000000000000018
EPI368931,EPI332697,0.0
EPI368931,EPI349106,0.6837209302325604
EPI368931,EPI2420071,0.6837209302325604
EPI368931,EPI349103,0.6837209302325604
EPI368931,EPI1868550,0.6837209302325604
EPI368931,EPI353906,0.6837209302325604
EPI368931,EPI360950,0.0
EPI377386,EPI1868486,2.190839694656489
EPI377386,EPI1868485,2.190839694656489
EPI377386,EPI609665,3.2727272727272734
EPI377386,EPI331093,0.6666666666666679
EPI377386,EPI301762,0.15151515151515227
EPI377386,EPI318272,0.15151515151515227
EPI377386,EPI319241,2.8235294117647065
EPI377386,EPI326342,2.8235294117647065
EPI377386,EPI309763,2.8235294117647065
EPI377386,EPI302233,2.8235294117647065
EPI377386,EPI302327,2.8235294117647065
EPI377386,EPI309737,1.0000000000000018
EPI377386,EPI359982,1.0000000000000018
EPI377386,EPI359992,1.0000000000000018
EPI377386,EPI341343,1.0000000000000018
EPI377386,EPI332697,0.0
EPI377386,EPI349106,1.6837209302325604
EPI377386,EPI2420071,1.6837209302325604
EPI377386,EPI349103,1.6837209302325604
EPI377386,EPI1868550,1.6837209302325604
EPI377386,EPI353906,1.6837209302325604
EPI377386,EPI360950,0.0
EPI376418,EPI1868486,4.190839694656488
EPI376418,EPI1868485,4.190839694656488
EPI376418,EPI609665,5.272727272727273
EPI376418,EPI331093,1.6666666666666679
EPI376418,EPI301762,1.1515151515151523
EPI376418,EPI318272,1.1515151515151523
EPI376418,EPI319241,2.8235294117647065
EPI376418,EPI326342,2.8235294117647065
EPI376418,EPI309763,2.8235294117647065
EPI376418,EPI302233,2.8235294117647065
EPI376418,EPI302327,2.8235294117647065
EPI376418,EPI349106,1.1837209302325604
EPI376418,EPI2420071,1.1837209302325604
EPI376418,EPI349103,1.1837209302325604
EPI376418,EPI1868550,1.1837209302325604
EPI376418,EPI353906,1.1837209302325604
EPI376418,EPI360950,1.4749999999999996
EPI376418,EPI332697,3.0
EPI376418,EPI377328,3.0
EPI376419,EPI377328,1.0
EPI383698,EPI1868486,3.190839694656489
EPI383698,EPI1868485,3.190839694656489
EPI383698,EPI609665,4.272727272727273
EPI383698,EPI331093,0.6666666666666679
EPI383698,EPI301762,0.15151515151515227
EPI383698,EPI318272,0.15151515151515227
EPI383698,EPI319241,3.8235294117647065
EPI383698,EPI326342,3.8235294117647065
EPI383698,EPI309763,3.8235294117647065
EPI383698,EPI302233,3.8235294117647065
EPI383698,EPI302327,3.8235294117647065
EPI383698,EPI349106,0.6837209302325604
EPI383698,EPI2420071,0.6837209302325604
EPI383698,EPI349103,0.6837209302325604
EPI383698,EPI1868550,0.6837209302325604
EPI383698,EPI353906,0.6837209302325604
EPI383698,EPI360950,0.47499999999999964
EPI383698,EPI332697,2.0
EPI383698,EPI377328,2.0
EPI354146,EPI349106,0.6837209302325604
EPI354146,EPI2420071,0.6837209302325604
EPI354146,EPI349103,0.6837209302325604
EPI354146,EPI1868550,0.6837209302325604
EPI354146,EPI353906,0.6837209302325604
EPI354146,EPI360950,0.47499999999999964
EPI354146,EPI332697,3.0
EPI354146,EPI377328,3.0
EPI392229,EPI332697,3.0
EPI392229,EPI377328,3.0
EPI371785,EPI1868486,4.190839694656488
EPI371785,EPI1868485,4.190839694656488
EPI371785,EPI609665,5.272727272727273
EPI371785,EPI331093,1.6666666666666679
EPI371785,EPI301762,0.15151515151515227
EPI371785,EPI318272,0.15151515151515227
EPI371785,EPI319241,3.8235294117647065
EPI371785,EPI326342,3.8235294117647065
EPI371785,EPI309763,3.8235294117647065
EPI371785,EPI302233,3.8235294117647065
EPI371785,EPI302327,3.8235294117647065
EPI371785,EPI349106,1.6837209302325604
EPI371785,EPI2420071,1.6837209302325604
EPI371785,EPI349103,1.6837209302325604
EPI371785,EPI1868550,1.6837209302325604
EPI371785,EPI353906,1.6837209302325604
EPI371785,EPI360950,1.4749999999999996
EPI371785,EPI332697,3.0
EPI371785,EPI377328,3.0
EPI763068,EPI1868486,1.1908396946564892
EPI763068,EPI1868485,1.1908396946564892
EPI376859,EPI1868486,1.1908396946564892
EPI376859,EPI1868485,1.1908396946564892
EPI395007,EPI1868486,1.1908396946564892
EPI395007,EPI1868485,1.1908396946564892
EPI763068,EPI609665,1.2727272727272734
EPI376859,EPI609665,1.2727272727272734
EPI395007,EPI609665,1.2727272727272734
EPI763068,EPI331093,0.0
EPI376859,EPI331093,0.0
EPI395007,EPI331093,0.0
EPI763068,EPI301762,0.0
EPI763068,EPI318272,0.0
EPI376859,EPI301762,0.0
EPI376859,EPI318272,0.0
EPI395007,EPI301762,0.0
EPI395007,EPI318272,0.0
EPI763068,EPI319241,1.8235294117647065
EPI763068,EPI326342,1.8235294117647065
EPI763068,EPI309763,1.8235294117647065
EPI763068,EPI302233,1.8235294117647065
EPI763068,EPI302327,1.8235294117647065
EPI376859,EPI319241,1.8235294117647065
EPI376859,EPI326342,1.8235294117647065
EPI376859,EPI309763,1.8235294117647065
EPI376859,EPI302233,1.8235294117647065
EPI376859,EPI302327,1.8235294117647065
EPI395007,EPI319241,1.8235294117647065
EPI395007,EPI326342,1.8235294117647065
EPI395007,EPI309763,1.8235294117647065
EPI395007,EPI302233,1.8235294117647065
EPI395007,EPI302327,1.8235294117647065
EPI763068,EPI349106,0.0
EPI763068,EPI2420071,0.0
EPI763068,EPI349103,0.0
EPI763068,EPI1868550,0.0
EPI763068,EPI353906,0.0
EPI376859,EPI349106,0.0
EPI376859,EPI2420071,0.0
EPI376859,EPI349103,0.0
EPI376859,EPI1868550,0.0
EPI376859,EPI353906,0.0
EPI395007,EPI349106,0.0
EPI395007,EPI2420071,0.0
EPI395007,EPI349103,0.0
EPI395007,EPI1868550,0.0
EPI395007,EPI353906,0.0
EPI763068,EPI360950,0.0
EPI376859,EPI360950,0.0
EPI395007,EPI360950,0.0
EPI376603,EPI1868486,2.190839694656489
EPI376603,EPI1868485,2.190839694656489
EPI358041,EPI1868486,2.190839694656489
EPI358041,EPI1868485,2.190839694656489
EPI376603,EPI609665,2.2727272727272734
EPI358041,EPI609665,2.2727272727272734
EPI376603,EPI331093,0.6666666666666679
EPI358041,EPI331093,0.6666666666666679
EPI376603,EPI301762,0.0
EPI376603,EPI318272,0.0
EPI358041,EPI301762,0.0
EPI358041,EPI318272,0.0
EPI376603,EPI319241,1.8235294117647065
EPI376603,EPI326342,1.8235294117647065
EPI376603,EPI309763,1.8235294117647065
EPI376603,EPI302233,1.8235294117647065
EPI376603,EPI302327,1.8235294117647065
EPI358041,EPI319241,1.8235294117647065
EPI358041,EPI326342,1.8235294117647065
EPI358041,EPI309763,1.8235294117647065
EPI358041,EPI302233,1.8235294117647065
EPI358041,EPI302327,1.8235294117647065
EPI376603,EPI349106,0.18372093023256042
EPI376603,EPI2420071,0.18372093023256042
EPI376603,EPI349103,0.18372093023256042
EPI376603,EPI1868550,0.18372093023256042
EPI376603,EPI353906,0.18372093023256042
EPI358041,EPI349106,0.18372093023256042
EPI358041,EPI2420071,0.18372093023256042
EPI358041,EPI349103,0.18372093023256042
EPI358041,EPI1868550,0.18372093023256042
EPI358041,EPI353906,0.18372093023256042
EPI376603,EPI360950,0.47499999999999964
EPI358041,EPI360950,0.47499999999999964
EPI352759,EPI349106,0.6837209302325604
EPI352759,EPI2420071,0.6837209302325604
EPI352759,EPI349103,0.6837209302325604
EPI352759,EPI1868550,0.6837209302325604
EPI352759,EPI353906,0.6837209302325604
EPI352759,EPI360950,0.47499999999999964
EPI395035,EPI395035,0.0
EPI395035,EPI395041,0.0
EPI395035,EPI2120463,0.0
EPI494999,EPI349106,0.850387596899227
EPI494999,EPI2420071,0.850387596899227
EPI494999,EPI349103,0.850387596899227
EPI494999,EPI1868550,0.850387596899227
EPI494999,EPI353906,0.850387596899227
EPI494999,EPI360950,0.47499999999999964
EPI577022,EPI577022,0.0
EPI391247,EPI1868486,0.6094443458192789
EPI391247,EPI1868485,0.6094443458192789
EPI1868551,EPI1868486,0.6094443458192789
EPI1868551,EPI1868485,0.6094443458192789
EPI391247,EPI609665,1.7727272727272734
EPI1868551,EPI609665,1.7727272727272734
EPI391247,EPI301762,0.0
EPI391247,EPI318272,0.0
EPI1868551,EPI301762,0.0
EPI1868551,EPI318272,0.0
EPI391247,EPI319241,1.223529411764705
EPI391247,EPI326342,1.223529411764705
EPI391247,EPI309763,1.223529411764705
EPI391247,EPI302233,1.223529411764705
EPI391247,EPI302327,1.223529411764705
EPI1868551,EPI319241,1.223529411764705
EPI1868551,EPI326342,1.223529411764705
EPI1868551,EPI309763,1.223529411764705
EPI1868551,EPI302233,1.223529411764705
EPI1868551,EPI302327,1.223529411764705
EPI391247,EPI349106,0.0
EPI391247,EPI2420071,0.0
EPI391247,EPI349103,0.0
EPI391247,EPI1868550,0.0
EPI391247,EPI353906,0.0
EPI1868551,EPI349106,0.0
EPI1868551,EPI2420071,0.0
EPI1868551,EPI349103,0.0
EPI1868551,EPI1868550,0.0
EPI1868551,EPI353906,0.0
EPI391247,EPI360950,0.0
EPI1868551,EPI360950,0.0
EPI358028,EPI358028,0.0
EPI358028,EPI391247,0.0
EPI358028,EPI1868551,0.0
EPI391247,EPI358028,0.0
EPI391247,EPI391247,0.0
